fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,ID
6.711773608,4.062767843,6.997033464,4.901551358,5.754982055,3.769146404,3.830600002,4.826909714,4.280291858,4.243990759,6.386001517,5,1020
6.711773608,4.062767843,6.997033464,4.901551358,5.754982055,3.769146404,3.830600002,4.826909714,4.280291858,4.243990759,6.386001517,6,1021
4.242065324,4.900477258,4.07097252,4.688774544,4.458910482,3.864747263,3.860999459,4.519597911,5.251879621,4.30298538,5.072271022,6,1022
4.931286241,3.839378665,5.765007803,4.830625753,5.22380518,3.769146404,3.860999459,4.106316521,4.733699481,4.361980001,6.761353088,5,1023
4.644110859,5.291408318,3.6602973,4.47599773,5.011334431,4.629554142,4.134594572,4.434822241,5.057562068,4.420974621,5.072271022,6,1024
5.161026546,6.687590676,3.608962897,5.185253776,5.160063956,5.107558441,4.894580995,5.780635998,5.122334586,4.656953105,4.97843313,7,1025
4.758981012,3.783531371,5.251663778,4.546923335,4.543898782,4.820755861,4.681784797,3.353932452,5.640514726,4.420974621,7.042866765,6,1026
3.897454866,6.492125146,3.608962897,4.759700148,4.522651707,6.159167899,5.168176108,3.428111163,6.158694866,4.184996138,6.10448784,6,1027
4.356935477,3.951073254,4.68698535,4.972476962,4.735122456,7.401979076,5.654567419,4.530194869,5.381424656,4.30298538,4.696919452,5,1028
4.644110859,5.291408318,3.6602973,4.47599773,5.011334431,4.629554142,4.134594572,4.434822241,5.057562068,4.420974621,5.072271022,6,1029
4.299500401,5.347255612,3.608962897,4.688774544,5.075075656,4.342751562,4.012996744,4.010943892,5.705287243,4.361980001,6.010649947,7,1030
4.414370553,5.123866435,3.6602973,4.47599773,5.117569806,4.342751562,4.043396201,4.148704356,5.251879621,4.538963863,5.541460485,7,1031
4.873851164,6.631743382,3.608962897,6.107286635,5.160063956,3.960348123,4.012996744,5.950187338,5.316652138,4.243990759,4.22772999,7,1032
4.529240706,5.235561024,4.019638118,5.043402567,5.032581506,4.820755861,4.408189684,4.561985746,4.928017033,4.597958484,4.97843313,5,1033
5.333331775,6.212888674,4.532982143,4.972476962,4.777616606,4.916356721,5.04657828,5.340862212,4.280291858,3.890023033,4.321567882,6,1034
6.022552692,4.118615137,5.354332583,4.901551358,4.947593206,3.960348123,4.104195115,5.044147367,4.085974306,4.951926209,5.166108915,6,1035
4.586675782,3.783531371,5.354332583,4.972476962,4.883851981,5.967966179,4.65138534,3.311544617,4.409836893,4.597958484,6.949028873,7,1036
4.414370553,7.134369031,4.122306923,4.47599773,4.713875381,5.39436102,5.289773935,4.985864094,5.251879621,4.420974621,3.85237842,7,1037
5.218461623,4.342004314,5.713673401,7.596724331,4.798863681,5.872365319,4.864181538,4.233480025,4.539381928,5.65986166,7.042866765,5,1038
5.333331775,4.844629963,4.68698535,4.759700148,5.011334431,5.48996188,4.772983167,5.091833682,5.122334586,6.013829386,5.635298377,7,1039
4.47180563,7.441529149,3.608962897,4.759700148,5.011334431,5.011957581,4.560186969,5.430936361,6.741647523,5.069915451,4.790757345,6,1040
4.184630248,4.788782669,4.584316545,4.405072126,4.820110756,4.725155002,4.377790227,4.323554174,5.446197173,4.892931589,4.415405775,5,1041
5.333331775,4.844629963,4.68698535,4.759700148,5.011334431,5.48996188,4.772983167,5.091833682,5.122334586,6.013829386,5.635298377,6,1042
5.677942234,4.230309726,5.713673401,9.511715654,4.607640007,5.203159301,4.772983167,5.976679735,4.863244516,5.895840144,5.447622592,6,1043
3.897454866,4.230309726,5.302998181,5.539881799,4.118957282,4.629554142,5.198575565,2.983038896,5.316652138,4.774942347,6.667515195,7,1044
4.184630248,4.509546197,3.608962897,4.192295312,4.628887082,6.541571338,4.74258371,3.746019924,5.057562068,4.538963863,5.916812055,6,1045
4.586675782,6.408354204,3.608962897,4.405072126,4.756369531,6.637172198,4.955379909,4.667955333,4.992789551,4.774942347,5.259946807,6,1046
4.299500401,4.453698903,4.48164774,4.47599773,4.883851981,6.063567039,5.137776651,4.784521879,6.158694866,4.892931589,4.97843313,6,1047
5.563072081,4.788782669,5.457001388,4.405072126,4.862604906,3.769146404,4.012996744,5.144818475,4.733699481,5.718856281,5.447622592,5,1048
5.563072081,4.844629963,5.457001388,4.47599773,4.926346131,4.055948983,4.104195115,5.155415434,4.733699481,5.65986166,5.3537847,6,1049
4.299500401,4.453698903,4.48164774,4.47599773,4.883851981,6.063567039,5.137776651,4.784521879,6.158694866,4.892931589,4.97843313,6,1050
5.10359147,4.621240786,6.637692646,4.192295312,10,5.011957581,4.955379909,5.144818475,3.179159061,9.022555051,3.85237842,5,1051
3.437974255,5.431026554,3.86563491,4.901551358,4.692628306,5.29876016,4.34739077,2.792293639,6.612102488,4.361980001,7.324380443,5,1052
4.988721317,3.89522596,5.765007803,4.830625753,4.628887082,4.342751562,4.195393486,3.682438172,5.446197173,5.65986166,7.136704658,5,1053
4.931286241,5.626492084,4.994991766,4.617848939,5.160063956,3.960348123,5.928162531,5.383250046,3.826884236,4.774942347,3.758540527,7,1054
4.931286241,5.626492084,4.994991766,4.617848939,5.160063956,3.960348123,5.928162531,5.383250046,3.826884236,4.774942347,3.758540527,6,1055
5.333331775,4.732935375,6.329686231,6.03636103,5.287546405,3.769146404,3.891398916,4.530194869,4.345064376,4.597958484,6.573677302,6,1056
4.586675782,4.397851609,4.892322961,5.965435426,5.35128763,6.159167899,6.323355471,5.579293783,3.956429271,4.479969242,3.758540527,7,1057
5.907682539,5.012171846,6.535023841,4.901551358,5.117569806,6.350369618,5.168176108,5.18720631,4.215519341,5.600867039,6.10448784,5,1058
5.333331775,4.732935375,6.329686231,6.03636103,5.287546405,3.769146404,3.891398916,4.530194869,4.345064376,4.597958484,6.573677302,7,1059
6.884078837,3.336753016,6.535023841,4.47599773,4.713875381,3.769146404,3.830600002,5.717054246,3.891656753,5.246899314,4.509243667,7,1060
5.448201928,4.28615702,6.175683024,4.47599773,4.650134156,4.151549843,4.073795658,3.873183429,4.345064376,5.187904693,6.949028873,6,1061
4.816416088,4.174462431,5.867676609,4.546923335,5.22380518,4.055948983,4.043396201,4.392434406,4.928017033,4.892931589,5.916812055,8,1062
6.079987768,3.671836782,6.945699062,4.901551358,4.735122456,4.055948983,4.104195115,4.418926803,4.409836893,4.833936968,6.292163625,6,1063
4.931286241,6.184965027,4.07097252,4.617848939,4.565145857,3.960348123,3.891398916,3.640050337,4.798471998,4.479969242,6.292163625,6,1064
4.644110859,5.458950201,4.532982143,4.901551358,4.905099056,4.055948983,4.195393486,4.763327961,4.863244516,4.656953105,4.790757345,6,1065
4.012325019,4.956324552,4.019638118,4.901551358,4.628887082,4.725155002,4.377790227,3.322141575,5.575742208,5.364888556,6.949028873,6,1066
6.596903455,3.783531371,6.329686231,4.759700148,4.416416332,3.769146404,3.891398916,4.456016158,3.114386543,6.013829386,5.447622592,7,1067
6.596903455,3.783531371,6.329686231,4.759700148,4.416416332,3.769146404,3.891398916,4.456016158,3.114386543,6.013829386,5.447622592,7,1068
4.816416088,5.514797495,5.405666986,5.185253776,4.968840281,6.159167899,5.168176108,5.134221517,4.992789551,4.774942347,5.3537847,7,1069
5.563072081,3.89522596,5.919011011,4.263220917,4.352675107,5.29876016,4.712184254,4.063928686,4.150746823,6.367797111,5.635298377,5,1070
4.529240706,6.35250691,4.635650948,8.944310817,5.22380518,6.350369618,6.384154385,6.151529554,4.280291858,4.538963863,3.85237842,7,1071
4.356935477,4.006920548,4.943657363,4.47599773,4.905099056,6.637172198,5.867363617,5.028251929,5.575742208,4.538963863,4.133892097,5,1072
4.816416088,5.514797495,5.302998181,5.114328171,5.011334431,5.011957581,4.712184254,5.240191104,4.992789551,4.538963863,5.259946807,6,1073
4.529240706,6.35250691,4.635650948,8.944310817,5.22380518,6.350369618,6.384154385,6.151529554,4.280291858,4.538963863,3.85237842,6,1074
5.448201928,3.448447605,5.354332583,4.617848939,4.650134156,7.784382515,5.624167962,5.499816592,5.834832278,6.190813248,4.790757345,5,1075
5.907682539,3.839378665,6.483689439,4.617848939,4.692628306,3.769146404,3.830600002,4.254673943,3.956429271,5.423883177,5.916812055,7,1076
5.161026546,4.118615137,6.945699062,7.73857554,4.841357831,3.769146404,3.830600002,5.754143602,4.733699481,4.538963863,5.541460485,6,1077
5.161026546,4.118615137,6.945699062,7.73857554,4.841357831,3.769146404,3.830600002,5.754143602,4.733699481,4.538963863,5.541460485,5,1078
4.758981012,3.727684077,7.099702269,9.086162026,4.203945582,7.067376067,10,3.099605442,3.049614026,4.126001517,6.761353088,5,1079
6.137422844,3.560142194,6.483689439,4.192295312,4.140204357,3.769146404,3.830600002,3.920869743,4.021201788,4.126001517,6.292163625,7,1080
4.758981012,3.727684077,7.099702269,9.086162026,4.203945582,7.067376067,10,3.099605442,3.049614026,4.126001517,6.761353088,6,1081
4.356935477,4.174462431,5.148994973,4.47599773,4.692628306,6.445970478,5.715366333,5.054744326,5.705287243,4.597958484,4.133892097,7,1082
5.218461623,4.397851609,5.919011011,4.901551358,4.671381231,6.541571338,5.380972306,4.69444773,5.122334586,5.65986166,6.47983941,6,1083
4.356935477,4.174462431,5.148994973,4.47599773,4.692628306,6.445970478,5.715366333,5.054744326,5.705287243,4.597958484,4.133892097,6,1084
4.127195172,4.732935375,4.019638118,4.47599773,4.713875381,7.306378216,5.532969591,4.228181546,3.762111718,4.008012275,4.22772999,6,1085
5.10359147,3.951073254,5.662338998,6.532840262,4.310180957,3.769146404,3.860999459,5.335563732,5.446197173,5.01092083,6.10448784,5,1086
4.758981012,3.113363839,5.765007803,4.334146521,4.352675107,5.203159301,4.499388055,3.544677709,4.863244516,5.187904693,5.72913627,7,1087
6.884078837,4.342004314,6.381020634,4.263220917,5.160063956,5.58556274,4.833782081,5.319668294,3.114386543,5.600867039,4.509243667,6,1088
6.884078837,4.342004314,6.381020634,4.263220917,5.160063956,5.58556274,4.833782081,5.319668294,3.114386543,5.600867039,4.509243667,7,1089
5.965117615,3.504294899,6.381020634,4.546923335,4.905099056,7.497579936,5.83696416,3.814900156,2.855296473,4.833936968,6.292163625,7,1090
4.758981012,3.951073254,5.765007803,4.617848939,4.968840281,4.247150703,4.164994029,4.318255695,5.251879621,4.656953105,5.916812055,8,1091
4.242065324,5.068019141,4.07097252,4.617848939,4.862604906,4.438352422,4.073795658,3.963257578,5.770059761,4.597958484,6.010649947,6,1092
5.505637004,3.783531371,5.457001388,4.759700148,4.820110756,4.533953282,4.529787512,4.683850771,5.122334586,6.190813248,6.47983941,6,1093
4.012325019,6.101194086,4.07097252,7.100245099,5.627499605,4.342751562,4.104195115,4.895789945,5.251879621,4.008012275,5.3537847,7,1094
5.620507157,4.28615702,6.021679816,4.972476962,4.990087356,4.055948983,4.195393486,5.51571203,3.956429271,4.067006896,5.072271022,6,1095
4.012325019,6.101194086,4.07097252,7.100245099,5.627499605,4.342751562,4.104195115,4.895789945,5.251879621,4.008012275,5.3537847,5,1096
5.161026546,4.956324552,5.559670193,4.263220917,5.181311031,3.960348123,4.134594572,4.954073218,4.280291858,4.184996138,4.040054205,6,1097
4.816416088,3.783531371,5.919011011,4.688774544,7.730960026,3.960348123,4.073795658,3.322141575,3.956429271,5.895840144,6.949028873,5,1098
5.161026546,4.956324552,5.559670193,4.263220917,5.181311031,3.960348123,4.134594572,4.954073218,4.280291858,4.184996138,4.040054205,7,1099
5.046156393,3.951073254,5.765007803,4.688774544,4.671381231,5.6811636,4.681784797,3.502289874,3.697339201,5.718856281,6.85519098,5,1100
4.47180563,4.788782669,4.994991766,4.688774544,4.650134156,4.820755861,4.34739077,3.481095956,5.251879621,4.833936968,6.47983941,6,1101
3.725149637,4.732935375,4.07097252,4.405072126,4.798863681,5.203159301,4.499388055,3.555274667,5.899604796,4.30298538,5.72913627,6,1102
4.47180563,4.788782669,4.994991766,4.688774544,4.650134156,4.820755861,4.34739077,3.481095956,5.251879621,4.833936968,6.47983941,6,1103
4.816416088,4.732935375,5.354332583,4.759700148,4.692628306,5.011957581,4.34739077,3.332738534,4.798471998,5.01092083,6.85519098,6,1104
3.84001979,5.235561024,5.046326168,4.688774544,4.161451432,4.725155002,5.076977737,3.406917245,5.640514726,4.656953105,7.23054255,6,1105
4.931286241,3.336753016,5.765007803,4.546923335,4.607640007,4.342751562,4.104195115,3.417514204,4.345064376,4.30298538,6.761353088,5,1106
5.448201928,3.727684077,5.713673401,4.617848939,4.586392932,4.438352422,4.316991313,4.19639067,4.733699481,6.131818627,6.198325732,6,1107
4.873851164,6.408354204,4.122306923,5.539881799,5.053828581,3.864747263,3.982597287,5.955485817,5.316652138,4.008012275,4.133892097,7,1108
6.424598226,4.67708808,5.816342206,4.688774544,6.774841653,6.063567039,5.593768505,5.77003904,4.085974306,5.600867039,5.3537847,5,1109
4.988721317,5.012171846,3.608962897,4.192295312,4.628887082,4.055948983,4.012996744,4.567284225,4.604154446,4.892931589,4.60308156,6,1110
3.323104102,4.397851609,4.994991766,4.617848939,5.096322731,5.6811636,5.259374478,3.920869743,8.037097873,4.892931589,6.761353088,6,1111
4.758981012,3.89522596,5.713673401,4.263220917,4.331428032,4.055948983,4.65138534,3.523483791,4.863244516,5.305893935,5.541460485,7,1112
5.333331775,3.392600311,5.611004596,4.334146521,4.713875381,3.769146404,3.891398916,5.123624558,3.762111718,4.597958484,4.133892097,6,1113
3.093363797,4.28615702,6.175683024,6.249137844,4.118957282,6.254768758,6.019360902,1.531255552,6.158694866,5.01092083,7.98124569,6,1114
4.242065324,5.905728555,3.968303715,4.972476962,5.075075656,4.916356721,4.225792942,4.456016158,5.446197173,4.656953105,5.822974162,6,1115
4.242065324,5.905728555,3.968303715,4.972476962,5.075075656,4.916356721,4.225792942,4.456016158,5.446197173,4.656953105,5.822974162,6,1116
4.242065324,5.905728555,3.968303715,4.972476962,5.075075656,4.916356721,4.225792942,4.456016158,5.446197173,4.656953105,5.822974162,6,1117
4.299500401,4.230309726,4.224975728,4.688774544,4.522651707,4.820755861,4.316991313,2.760502763,4.928017033,4.243990759,7.699732013,6,1118
3.437974255,5.738186672,3.608962897,4.972476962,4.543898782,4.151549843,4.043396201,2.781696681,6.353012418,4.538963863,7.324380443,6,1119
4.758981012,5.068019141,5.354332583,4.972476962,4.756369531,4.247150703,4.104195115,2.670428614,4.280291858,5.364888556,7.512056228,5,1120
4.012325019,4.844629963,3.608962897,4.47599773,4.458910482,5.48996188,4.438589141,3.290350699,5.834832278,4.361980001,6.761353088,8,1121
3.84001979,4.67708808,3.608962897,4.192295312,4.310180957,6.063567039,4.590586426,2.590951424,5.899604796,3.949017654,6.761353088,6,1122
6.36716315,4.28615702,5.508335791,4.546923335,4.862604906,5.107558441,4.468988598,4.996461053,3.762111718,4.951926209,5.72913627,6,1123
3.954889942,5.291408318,3.608962897,4.759700148,5.181311031,3.769146404,3.982597287,4.376538968,7.000737593,4.774942347,6.010649947,6,1124
5.275896699,3.392600311,5.405666986,4.405072126,4.310180957,4.725155002,4.408189684,3.512886832,3.891656753,4.597958484,5.822974162,4,1125
3.552844408,3.671836782,4.943657363,4.405072126,4.480157557,3.769146404,3.921798373,2.220057869,5.510969691,4.30298538,7.887407798,7,1126
3.84001979,6.296659616,3.608962897,5.25617938,4.671381231,5.967966179,5.168176108,3.433409642,6.288239901,4.656953105,6.010649947,6,1127
5.965117615,4.453698903,5.302998181,5.114328171,5.160063956,6.159167899,6.292956014,5.876008627,4.409836893,5.128910072,4.60308156,6,1128
6.252292997,4.453698903,5.405666986,5.539881799,5.096322731,5.776764459,5.715366333,5.653472494,4.345064376,5.187904693,5.072271022,5,1129
5.448201928,5.403102906,3.608962897,4.546923335,4.373922182,3.960348123,3.891398916,5.505115072,4.150746823,4.833936968,4.97843313,6,1130
3.610279484,3.113363839,4.68698535,4.405072126,4.097710207,8.931592833,7.691331034,3.232067426,5.057562068,3.713039171,4.133892097,6,1131
4.47180563,4.062767843,5.354332583,4.47599773,4.735122456,5.203159301,4.74258371,3.173784153,5.446197173,6.30880249,7.98124569,5,1132
4.356935477,4.732935375,3.968303715,7.100245099,5.032581506,4.438352422,4.134594572,5.049445847,5.381424656,5.128910072,5.72913627,7,1133
5.10359147,3.615989488,5.405666986,4.405072126,4.437663407,4.055948983,4.043396201,4.201689149,4.928017033,5.482877798,6.292163625,7,1134
4.816416088,3.448447605,5.816342206,4.405072126,4.565145857,5.58556274,5.107377194,3.86258647,5.446197173,4.656953105,6.386001517,7,1135
6.194857921,4.956324552,5.919011011,4.617848939,4.841357831,4.055948983,3.982597287,5.526308989,4.409836893,5.600867039,5.916812055,6,1136
6.194857921,4.956324552,5.919011011,4.617848939,4.841357831,4.055948983,3.982597287,5.526308989,4.409836893,5.600867039,5.916812055,6,1137
4.529240706,4.342004314,4.378978935,5.823584217,5.35128763,6.254768758,6.444953299,5.589890742,3.891656753,4.538963863,3.758540527,6,1138
4.931286241,4.900477258,4.840988558,4.617848939,4.820110756,5.011957581,6.201757644,5.473324196,5.187107103,4.892931589,4.133892097,5,1139
4.414370553,4.28615702,5.148994973,4.405072126,4.841357831,6.637172198,5.988961445,5.081236723,5.640514726,4.951926209,4.133892097,6,1140
4.931286241,4.174462431,5.251663778,4.972476962,4.841357831,5.776764459,5.745765789,4.731537085,4.733699481,6.131818627,5.541460485,6,1141
4.184630248,4.565393492,4.173641325,4.901551358,4.055216057,4.055948983,3.95219783,3.300947658,4.928017033,4.951926209,5.916812055,6,1142
4.242065324,3.280905722,5.148994973,4.47599773,4.522651707,5.011957581,4.195393486,4.985864094,6.935965076,5.954834765,4.60308156,6,1143
4.414370553,3.839378665,4.789654156,4.830625753,4.543898782,6.828373917,5.715366333,4.540791828,5.770059761,4.774942347,4.696919452,6,1144
4.931286241,3.169211133,5.816342206,4.972476962,4.756369531,6.445970478,5.137776651,4.985864094,6.417784936,5.895840144,4.97843313,5,1145
4.701545935,4.844629963,4.224975728,4.47599773,6.923571178,4.055948983,4.225792942,4.604373581,4.798471998,6.249807869,4.415405775,6,1146
5.965117615,4.342004314,5.919011011,7.596724331,4.650134156,4.055948983,4.012996744,5.144818475,4.345064376,4.008012275,6.292163625,6,1147
